timestamp,thrust,vz,az
1762932590.9034507,0.85,0.00019033669377677143,0.0
1762932590.923811,0.85,-6.928165385033935e-05,-0.012919998940351831
1762932590.9440405,0.85,-0.00020524667343124747,-0.006800231546483318
1762932590.9635885,0.85,-0.00020524667343124747,0.0
1762932590.9839044,0.85,-0.00035563387791626155,-0.007492389121889725
1762932591.004045,0.85,-0.00035563387791626155,0.0
1762932591.0239027,0.85,-0.0005472609773278236,-0.009663655492580667
1762932591.043681,0.85,-0.0007762304740026593,-0.011605387800577046
1762932591.0637057,0.85,-0.0007762304740026593,0.0
1762932591.0835614,0.85,-0.001098443171940744,-0.016242976169543198
1762932591.1036937,0.85,-0.001098443171940744,0.0
1762932591.1238813,0.85,-0.0011964846635237336,-0.004898879040351464
1762932591.1437616,0.85,-0.001403217320330441,-0.010438363565894037
1762932591.1635914,0.85,-0.001403217320330441,0.0
1762932591.1832948,0.85,-0.0015514774713665247,-0.007498205158092495
1762932591.203327,0.85,-0.0015514774713665247,0.0
1762932591.223279,0.85,-0.001659131608903408,-0.005402636934363186
1762932591.2432508,0.85,-0.0016301661962643266,0.0014509886965298484
1762932591.2633185,0.85,-0.0016301661962643266,0.0
1762932591.2832644,0.85,-0.0016641325782984495,-0.0017036577688735778
1762932591.3033137,0.85,-0.0016641325782984495,0.0
1762932591.323296,0.85,-0.0016902677016332746,-0.0013105416006275847
1762932591.3432267,0.85,-0.0015632298309355974,0.006374129366472327
1762932591.3633337,0.85,-0.0015632298309355974,0.0
1762932591.3832705,0.85,-0.0015895413234829903,-0.0013206765991737401
1762932591.403327,0.85,-0.0015895413234829903,0.0
1762932591.423323,0.85,-0.0014748940011486411,0.005747731815566602
1762932591.4433248,0.85,-0.0013604358537122607,0.005731549976027871
1762932591.4634345,0.85,-0.0013604358537122607,0.0
1762932591.4832428,0.85,-0.001414054655469954,-0.0027024822495161195
1762932591.5033207,0.85,-0.001414054655469954,0.0
1762932591.5233862,0.85,-0.0013252482749521732,0.004435705005542274
1762932591.5432894,0.85,-0.0013560409424826503,-0.0015490988351361849
1762932591.5633671,0.85,-0.0013560409424826503,0.0
1762932591.5836258,0.85,-0.001226629363372922,0.006444760920998848
1762932591.6037116,0.85,-0.001226629363372922,0.0
1762932591.623635,0.85,-0.0011845645494759083,0.00212490044253154
1762932591.64442,0.85,-0.0011221092427149415,0.0030215564904662764
1762932591.6638372,0.85,-0.0011221092427149415,0.0
1762932591.6841013,0.85,-0.0010872124694287777,0.0017548357000661118
1762932591.7039957,0.85,-0.0010872124694287777,0.0
1762932591.72384,0.85,-0.0012314521009102464,-0.007275933023587606
1762932591.7437181,0.85,-0.0012314521009102464,0.0
1762932591.7637937,0.85,-0.0014528597239404917,-0.011083185000984652
1762932591.7836056,0.85,-0.0015685138059780002,-0.005864481659601825
1762932591.8037443,0.85,-0.0015685138059780002,0.0
1762932591.823668,0.85,-0.0016361544840037823,-0.003401577494706064
1762932591.8438966,0.85,-0.0016361544840037823,0.0
1762932591.8633513,0.85,-0.0016976232873275876,-0.0031268974486271233
1762932591.8832424,0.85,-0.0017671609530225396,-0.0034940883504898297
1762932591.9033859,0.85,-0.0017671609530225396,0.0
1762932591.9238155,0.85,-0.0019404067425057292,-0.008604522154224874
1762932591.9436855,0.85,-0.0019404067425057292,0.0
1762932591.9638824,0.85,-0.002150221960619092,-0.010517565447088316
1762932591.9834743,0.85,-0.002395535819232464,-0.01247585811755235
1762932592.0036845,0.85,-0.002395535819232464,0.0
1762932592.0234814,0.85,-0.002520181704312563,-0.0062927658459548275
1762932592.0440238,0.85,-0.002520181704312563,0.0
1762932592.0634878,0.85,-0.0025723751168698072,-0.002667672497131088
1762932592.0832338,0.85,-0.002649044618010521,-0.0038697008748050845
1762932592.103352,0.85,-0.002649044618010521,0.0
1762932592.1235914,0.85,0.02948826551437378,1.6011448562196704
1762932592.1439261,0.85,0.02948826551437378,0.0
1762932592.163898,0.85,0.1159956231713295,4.360647703089632
1762932592.1836045,0.85,0.1159956231713295,0.0
1762932592.2035174,0.85,0.23170752823352814,5.817968758469559
1762932592.2240162,0.85,0.3248714804649353,4.644574841331989
1762932592.243896,0.85,0.3248714804649353,0.0
1762932592.2637353,0.85,0.4181886315345764,4.7049040224548095
1762932592.283668,0.85,0.4181886315345764,0.0
1762932592.3039486,0.85,0.5115177631378174,4.652073995593571
1762932592.32373,0.85,0.6047353148460388,4.720030183680501
1762932592.3441339,0.85,0.6047353148460388,0.0
1762932592.3638737,0.85,0.6979390978813171,4.721048901308013
1762932592.3841312,0.85,0.6979390978813171,0.0
1762932592.403565,0.85,0.8143884539604187,5.916474970586475
1762932592.424108,0.85,0.9075121283531189,4.59396308363032
1762932592.4445477,0.85,0.9075121283531189,0.0
1762932592.4643521,0.85,1.0005518198013306,4.770910734098206
1762932592.4837363,0.85,1.0005518198013306,0.0
1762932592.5034444,0.85,1.0934855937957764,4.700347395555208
1762932592.523472,0.85,1.1863807439804077,4.659060592296889
1762932592.5438805,0.85,1.1863807439804077,0.0
1762932592.5641813,0.85,1.2792840003967285,4.630205636039659
1762932592.5837293,0.85,1.2792840003967285,0.0
1762932592.6036499,0.85,1.3953979015350342,5.8343580913464494
1762932592.6236424,0.85,1.4883428812026978,4.670006391529742
1762932592.6439066,0.85,1.4883428812026978,0.0
1762932592.6635547,0.85,1.5814024209976196,4.711588443241754
1762932592.6833856,0.85,1.5814024209976196,0.0
1762932592.703324,0.85,1.6746163368225098,4.674981365552293
1762932592.7232487,0.85,1.7677700519561768,4.681305752990639
1762932592.7434208,0.85,1.7677700519561768,0.0
1762932592.7635472,0.85,1.8607842922210693,4.649094593235642
1762932592.7835984,0.85,1.8607842922210693,0.0
1762932592.8035467,0.85,1.9770795106887817,5.857350303175036
1762932592.8233602,0.85,2.069990634918213,4.690485906925405
1762932592.8438141,0.845,2.069990634918213,0.0
1762932592.8633194,0.845,2.163081645965576,4.730647271309725
1762932592.8833504,0.845,2.163081645965576,0.0
1762932592.9034011,0.845,2.254801034927368,4.5958712527035495
1762932592.9236631,0.845,2.344473361968994,4.478006082161262
1762932592.943957,0.845,2.344473361968994,0.0
1762932592.9640026,0.845,2.433784246444702,4.468519587552772
1762932592.983646,0.845,2.433784246444702,0.0
1762932593.0038276,0.845,2.5452136993408203,5.571638679638561
1762932593.0240085,0.845,2.5452136993408203,0.0
1762932593.0435336,0.845,2.6342430114746094,4.550071340221222
1762932593.0637286,0.845,2.723325729370117,4.448418120544149
1762932593.0835526,0.845,2.723325729370117,0.0
1762932593.1037433,0.845,2.8123013973236084,4.448960243844253
1762932593.1237667,0.845,2.8123013973236084,0.0
1762932593.14353,0.845,2.901207447052002,4.492013815079233
1762932593.1637247,0.845,2.990091323852539,4.4302118698549995
1762932593.1837816,0.845,2.990091323852539,0.0
1762932593.2034845,0.845,3.1012074947357178,5.6157326230463065
1762932593.2236328,0.845,3.1012074947357178,0.0
1762932593.243511,0.845,3.1901018619537354,4.477317034632483
1762932593.2639282,0.845,3.2788584232330322,4.3989512327079785
1762932593.2834716,0.845,3.2788584232330322,0.0
1762932593.3036075,0.845,3.367499828338623,4.439267639904117
1762932593.3238785,0.845,3.367499828338623,0.0
1762932593.3438592,0.845,3.456239938735962,4.453073992059892
1762932593.3637404,0.845,3.5455126762390137,4.510658915617277
1762932593.3835635,0.845,3.5455126762390137,0.0
1762932593.4037817,0.845,3.6579718589782715,5.620515617798053
1762932593.4239252,0.845,3.6579718589782715,0.0
1762932593.44387,0.845,3.7478675842285156,4.529434853841899
1762932593.4636776,0.845,3.8374338150024414,4.527288195119915
1762932593.4837244,0.845,3.8374338150024414,0.0
1762932593.50335,0.845,3.9267501831054688,4.526976958464836
1762932593.523712,0.845,3.9267501831054688,0.0
1762932593.5438328,0.845,4.0157060623168945,4.458137284885952
1762932593.563689,0.845,4.104599475860596,4.483909368064995
1762932593.58367,0.845,4.104599475860596,0.0
1762932593.6034167,0.845,4.215863227844238,5.625895518398858
1762932593.623997,0.845,4.215863227844238,0.0
1762932593.643816,0.845,4.304814338684082,4.458255354843812
1762932593.664083,0.845,4.39390754699707,4.447875182059183
1762932593.6836913,0.845,4.39390754699707,0.0
1762932593.7034104,0.845,4.482886791229248,4.4938542426439145
1762932593.7239141,0.845,4.482886791229248,0.0
1762932593.7441213,0.845,4.5719733238220215,4.414009726894675
1762932593.7640262,0.845,4.5719733238220215,0.0
1762932593.7836845,0.845,4.661085605621338,4.511126889688605
1762932593.8034306,0.845,4.772270202636719,5.623564553979478
1762932593.823525,0.845,4.772270202636719,0.0
1762932593.8436563,0.845,4.860991477966309,4.433407268844001
1762932593.8633277,0.845,4.860991477966309,0.0
1762932593.8833327,0.845,4.949739456176758,4.442388379030369
1762932593.9033773,0.845,5.03831672668457,4.44344424333069
1762932593.923728,0.845,5.03831672668457,0.0
1762932593.9437268,0.845,5.126852512359619,4.453693153353218
1762932593.9639297,0.845,5.126852512359619,0.0
1762932593.9836178,0.845,5.215150833129883,4.477978287237781
1762932594.0034194,0.845,5.325529098510742,5.566541432520832
1762932594.0236418,0.845,5.325529098510742,0.0
1762932594.0438561,0.845,5.413991928100586,4.417438345715951
1762932594.0640297,0.845,5.413991928100586,0.0
1762932594.0834541,0.845,5.50228214263916,4.4991322050950195
1762932594.103505,0.845,5.590390682220459,4.420240087646663
1762932594.1239367,0.845,5.590390682220459,0.0
1762932594.1438317,0.845,5.678647994995117,4.436568895370204
1762932594.1641684,0.845,5.678647994995117,0.0
1762932594.1836538,0.845,5.7667107582092285,4.474778469039189
1762932594.2036002,0.845,5.7667107582092285,0.0
1762932594.2237895,0.845,5.876842498779297,5.503803479893461
1762932594.2436314,0.845,5.964945316314697,4.453467231081375
1762932594.2639875,0.845,5.964945316314697,0.0
1762932594.2837145,0.845,6.052962303161621,4.449593077148779
1762932594.3036609,0.845,6.052962303161621,0.0
1762932594.323816,0.845,6.140730857849121,4.404177955579744
1762932594.3438118,0.845,6.2283935546875,4.406804006578478
1762932594.364258,0.845,6.2283935546875,0.0
1762932594.383703,0.845,6.3162455558776855,4.516678641814286
1762932594.403676,0.845,6.3162455558776855,0.0
1762932594.4238074,0.845,6.425981044769287,5.495484237548168
1762932594.4438,0.845,6.513700008392334,4.407642819492024
1762932594.4638534,0.845,6.513700008392334,0.0
1762932594.4838636,0.845,6.601318359375,4.404258578106764
1762932594.5037138,0.845,6.601318359375,0.0
1762932594.5238209,0.845,6.689023494720459,4.39667956060538
1762932594.5439188,0.845,6.776638031005859,4.394272598983646
1762932594.5638185,0.845,6.776638031005859,0.0
1762932594.5835633,0.845,6.864297866821289,4.430185224916957
1762932594.6035893,0.845,6.864297866821289,0.0
1762932594.6236632,0.845,6.973742485046387,5.4810079232928475
1762932594.643967,0.845,7.061363220214844,4.382943338775219
1762932594.664094,0.845,7.061363220214844,0.0
1762932594.6835854,0.845,7.149085521697998,4.476308208245657
1762932594.7035432,0.845,7.149085521697998,0.0
1762932594.723811,0.845,7.236669540405273,4.366128528243781
1762932594.7438407,0.845,7.324338436126709,4.397278183509279
1762932594.7640615,0.845,7.324338436126709,0.0
1762932594.7835767,0.845,7.411887168884277,4.459722305172815
1762932594.8036995,0.845,7.411887168884277,0.0
1762932594.8236322,0.845,7.521542549133301,5.510305109142578
1762932594.8433726,0.845,7.6093339920043945,4.442508407360534
1762932594.863569,0.845,7.6093339920043945,0.0
1762932594.8833153,0.845,7.697037220001221,4.427899932782519
1762932594.903452,0.845,7.697037220001221,0.0
1762932594.92366,0.845,7.7846479415893555,4.377257294830046
1762932594.9434857,0.845,7.872311115264893,4.4453951043163045
1762932594.9638598,0.845,7.872311115264893,0.0
1762932594.9834602,0.845,7.9598307609558105,4.435031850869523
1762932595.0036652,0.845,7.9598307609558105,0.0
1762932595.0234902,0.845,8.06916618347168,5.511273001901913
1762932595.043448,0.845,8.06916618347168,0.0
1762932595.063792,0.845,8.156606674194336,4.34714582060151
1762932595.0837083,0.845,8.244163513183594,4.4052033281143075
1762932595.1035383,0.845,8.244163513183594,0.0
1762932595.1235478,0.845,8.331892013549805,4.396751007890127
1762932595.143475,0.845,8.331892013549805,0.0
1762932595.1637557,0.845,8.419548988342285,4.346787141480232
1762932595.184071,0.845,8.507150650024414,4.389348120118391
1762932595.203464,0.845,8.507150650024414,0.0
1762932595.2237453,0.845,8.6168212890625,5.468116783878863
1762932595.243789,0.845,8.6168212890625,0.0
1762932595.2634597,0.845,8.704428672790527,4.459559365885136
1762932595.2835243,0.845,8.792044639587402,4.387547704477547
1762932595.3036664,0.845,8.792044639587402,0.0
1762932595.323704,0.845,8.879693984985352,4.394890085958936
1762932595.3438358,0.845,8.879693984985352,0.0
1762932595.3641331,0.845,8.967390060424805,4.378595580229228
1762932595.383451,0.845,9.055153846740723,4.488577473126746
1762932595.4034956,0.845,9.055153846740723,0.0
1762932595.4234974,0.845,9.164938926696777,5.514697156071702
1762932595.4438636,0.845,9.164938926696777,0.0
1762932595.463819,0.845,9.252725601196289,4.415887560850872
1762932595.483566,0.845,9.340351104736328,4.432044019644783
1762932595.5037012,0.845,9.340351104736328,0.0
1762932595.5234842,0.845,9.428024291992188,4.422248344068142
1762932595.5438678,0.845,9.428024291992188,0.0
1762932595.5637436,0.845,9.515791893005371,4.424435661753944
1762932595.583444,0.845,9.603609085083008,4.445733965072824
1762932595.603771,0.845,9.603609085083008,0.0
1762932595.6235669,0.845,9.713343620300293,5.551442704188332
1762932595.6437688,0.845,9.713343620300293,0.0
1762932595.6637695,0.845,9.800971984863281,4.411772102569513
1762932595.6840818,0.845,9.888543128967285,4.3068543256174365
1762932595.7037702,0.845,9.888543128967285,0.0
1762932595.7236881,0.845,9.976285934448242,4.418804988716495
1762932595.7438366,0.845,9.976285934448242,0.0
1762932595.7637324,0.845,10.064064979553223,4.418868436450638
1762932595.7838004,0.845,10.064064979553223,0.0
1762932595.8036156,0.845,10.151665687561035,4.4145294297221165
1762932595.8235996,0.845,10.261249542236328,5.520873395595707
1762932595.8439758,0.845,10.261249542236328,0.0
1762932595.863895,0.84,10.348788261413574,4.400735576935931
1762932595.8831582,0.84,10.436488151550293,4.49959099008974
1762932595.9033566,0.84,10.436488151550293,0.0
1762932595.9234266,0.84,10.522095680236816,4.291346403136509
1762932595.9438741,0.84,10.522095680236816,0.0
1762932595.9636226,0.84,10.606268882751465,4.250608101907718
1762932595.9839387,0.84,10.606268882751465,0.0
1762932596.003717,0.84,10.689998626708984,4.230898302724935
1762932596.0235507,0.84,10.794464111328125,5.280105591469696
1762932596.0438654,0.84,10.794464111328125,0.0
1762932596.06386,0.84,10.877764701843262,4.184560333429066
1762932596.0835006,0.84,10.877764701843262,0.0
1762932596.10347,0.84,10.961251258850098,4.190464491003754
1762932596.1233459,0.84,11.044692993164062,4.199727643154427
1762932596.1436377,0.84,11.044692993164062,0.0
1762932596.163565,0.84,11.127877235412598,4.174103225684386
1762932596.183919,0.84,11.127877235412598,0.0
1762932596.2036803,0.84,11.211188316345215,4.21350712855957
1762932596.2236238,0.84,11.315553665161133,5.248057250570172
1762932596.24364,0.84,11.315553665161133,0.0
1762932596.2638586,0.84,11.398982048034668,4.150273293731531
1762932596.2838311,0.84,11.398982048034668,0.0
1762932596.303657,0.84,11.482255935668945,4.198653419750062
1762932596.3238556,0.84,11.482255935668945,0.0
1762932596.3441226,0.84,11.565454483032227,4.142847443864868
1762932596.3637922,0.84,11.648834228515625,4.238665638942081
1762932596.383937,0.84,11.648834228515625,0.0
1762932596.4035468,0.84,11.732071876525879,4.214426607122314
1762932596.4235055,0.84,11.732071876525879,0.0
1762932596.4439063,0.84,11.836350440979004,5.194981346438586
1762932596.4638221,0.84,11.919666290283203,4.193651521313776
1762932596.483515,0.84,11.919666290283203,0.0
1762932596.503676,0.84,12.00280475616455,4.1561190850244305
1762932596.5235054,0.84,12.00280475616455,0.0
1762932596.5438445,0.84,12.08586597442627,4.136322868964386
1762932596.5634308,0.84,12.168953895568848,4.211034470760636
1762932596.583571,0.84,12.168953895568848,0.0
1762932596.603607,0.84,12.251936912536621,4.158490401982484
1762932596.6237323,0.84,12.251936912536621,0.0
1762932596.6440787,0.84,12.355806350708008,5.200229086244001
1762932596.663963,0.84,12.438756942749023,4.150424315489619
1762932596.6845057,0.84,12.438756942749023,0.0
1762932596.7036085,0.84,12.521653175354004,4.312810477545571
1762932596.7235646,0.84,12.521653175354004,0.0
1762932596.743545,0.84,12.604562759399414,4.159055190222432
1762932596.7634935,0.84,12.687424659729004,4.163453680458884
1762932596.7838373,0.84,12.687424659729004,0.0
1762932596.8040657,0.84,12.770320892333984,4.1457630828765435
1762932596.823735,0.84,12.770320892333984,0.0
1762932596.8435395,0.84,12.873795509338379,5.220878515744004
1762932596.8641233,0.84,12.95667552947998,4.075682782014833
1762932596.8832877,0.84,12.95667552947998,0.0
1762932596.9033058,0.84,13.039533615112305,4.146400941530203
1762932596.9235766,0.84,13.039533615112305,0.0
1762932596.9436824,0.84,13.122499465942383,4.160105994496478
1762932596.963798,0.84,13.20529556274414,4.14530213251092
1762932596.9836483,0.84,13.20529556274414,0.0
1762932597.003783,0.84,13.28842830657959,4.168950813342289
1762932597.0235837,0.84,13.28842830657959,0.0
1762932597.0438402,0.84,13.392000198364258,5.171970071367487
1762932597.0640626,0.84,13.474929809570312,4.144063535245802
1762932597.0835688,0.84,13.474929809570312,0.0
1762932597.10374,0.84,13.557811737060547,4.1429355239779
1762932597.1237633,0.84,13.557811737060547,0.0
1762932597.1437793,0.84,13.640545845031738,4.155796713079788
1762932597.163946,0.84,13.640545845031738,0.0
1762932597.183572,0.84,13.723217964172363,4.1747706568777945
1762932597.203516,0.84,13.805683135986328,4.148142259074867
1762932597.2237437,0.84,13.805683135986328,0.0
1762932597.2435985,0.84,13.909076690673828,5.217406569674381
1762932597.2638326,0.84,13.909076690673828,0.0
1762932597.2840002,0.84,13.991634368896484,4.124790936648966
1762932597.3034756,0.84,14.074341773986816,4.219798721394649
1762932597.3236458,0.84,14.074341773986816,0.0
1762932597.3435402,0.84,14.157200813293457,4.172677493896929
1762932597.3636725,0.84,14.157200813293457,0.0
1762932597.3838074,0.84,14.239937782287598,4.135209666116348
1762932597.4034715,0.84,14.322540283203125,4.172623634758748
1762932597.4237175,0.84,14.322540283203125,0.0
1762932597.4437134,0.84,14.42581844329834,5.1882356416846
1762932597.4638538,0.84,14.42581844329834,0.0
1762932597.4839678,0.84,14.50843334197998,4.14187622644059
1762932597.5039432,0.84,14.590970039367676,4.163646920906577
1762932597.524047,0.84,14.590970039367676,0.0
1762932597.544055,0.84,14.673331260681152,4.162851895066581
1762932597.5637388,0.84,14.673331260681152,0.0
1762932597.583828,0.84,14.755816459655762,4.128872932013761
1762932597.6034138,0.84,14.83837604522705,4.193774782053879
1762932597.6235502,0.84,14.83837604522705,0.0
1762932597.6436217,0.84,14.941629409790039,5.184294773009762
1762932597.6638565,0.84,14.941629409790039,0.0
1762932597.6838634,0.84,15.024209976196289,4.144917446853267
1762932597.7035284,0.84,15.106779098510742,4.191824981930749
1762932597.7236798,0.84,15.106779098510742,0.0
1762932597.743574,0.84,15.189361572265625,4.166271413548765
1762932597.7638817,0.84,15.189361572265625,0.0
1762932597.7837763,0.84,15.2720947265625,4.1729976388318715
1762932597.8043349,0.84,15.354751586914062,4.026830267848583
1762932597.823628,0.84,15.354751586914062,0.0
1762932597.8436527,0.84,15.458221435546875,5.212017055707889
1762932597.863367,0.84,15.458221435546875,0.0
1762932597.8832736,0.84,15.540867805480957,4.149629922816105
1762932597.9033954,0.84,15.540867805480957,0.0
1762932597.923721,0.84,15.623557090759277,4.110853372031086
1762932597.9437456,0.84,15.706239700317383,4.157728497538754
1762932597.9637344,0.84,15.706239700317383,0.0
1762932597.9837127,0.84,15.788898468017578,4.159301912215246
1762932598.0035646,0.84,15.788898468017578,0.0
1762932598.023536,0.84,15.871198654174805,4.130953134579551
1762932598.043556,0.84,15.974210739135742,5.169938525648168
1762932598.0635512,0.84,15.974210739135742,0.0
1762932598.08391,0.84,16.05674934387207,4.1051777211078
1762932598.1034706,0.84,16.05674934387207,0.0
1762932598.1234772,0.84,16.139278411865234,4.136598199913581
1762932598.143718,0.84,16.222074508666992,4.1451031108842225
1762932598.1638715,0.84,16.222074508666992,0.0
1762932598.1841023,0.84,16.3043155670166,4.123901918668282
1762932598.2036111,0.84,16.3043155670166,0.0
1762932598.2238824,0.84,16.38667869567871,4.109131752494053
1762932598.2446475,0.84,16.489669799804688,4.981684398124584
1762932598.2639146,0.84,16.489669799804688,0.0
1762932598.283807,0.84,16.572002410888672,4.1560670589145525
1762932598.303451,0.84,16.572002410888672,0.0
1762932598.3239086,0.84,16.654582977294922,4.096140408968888
1762932598.3436155,0.84,16.654582977294922,0.0
1762932598.3637946,0.84,16.737010955810547,4.114191890137701
1762932598.3836296,0.84,16.81956672668457,4.173407223378477
1762932598.4036858,0.84,16.81956672668457,0.0
1762932598.4236097,0.84,16.902278900146484,4.166882165468082
1762932598.4435678,0.84,16.902278900146484,0.0
1762932598.4634535,0.84,17.00565528869629,5.1908056037052885
1762932598.483605,0.84,17.08844757080078,4.1320576048796855
1762932598.503704,0.84,17.08844757080078,0.0
1762932598.523675,0.84,17.17135238647461,4.165637620015933
1762932598.5437114,0.84,17.17135238647461,0.0
1762932598.563814,0.84,17.254066467285156,4.1395701921082635
1762932598.5841126,0.84,17.33694076538086,4.141774897423203
1762932598.603532,0.84,17.33694076538086,0.0
1762932598.6237733,0.84,17.419586181640625,4.128026376268202
1762932598.6435974,0.84,17.419586181640625,0.0
1762932598.663969,0.84,17.523160934448242,5.1502339282168395
1762932598.6841204,0.84,17.605865478515625,4.150902880552402
1762932598.7041326,0.84,17.605865478515625,0.0
1762932598.7235513,0.84,17.688621520996094,4.245095642868239
1762932598.7438633,0.84,17.688621520996094,0.0
1762932598.763931,0.84,17.771570205688477,4.1644286432479385
1762932598.7839148,0.84,17.854293823242188,4.172626475000111
1762932598.8038788,0.84,17.854293823242188,0.0
1762932598.8234892,0.84,17.93718910217285,4.192396700120967
1762932598.843516,0.84,17.93718910217285,0.0
1762932598.8633657,0.84,18.040834426879883,5.212817778428263
1762932598.88325,0.835,18.123743057250977,4.164753475830455
1762932598.9033306,0.835,18.123743057250977,0.0
1762932598.923598,0.835,18.205965042114258,4.0898215376323765
1762932598.9438012,0.835,18.205965042114258,0.0
1762932598.9639337,0.835,18.285884857177734,4.008145454263883
1762932598.9839277,0.835,18.364967346191406,3.9690405017933834
1762932599.0036201,0.835,18.364967346191406,0.0
1762932599.0236979,0.835,18.443798065185547,3.948189636291591
1762932599.0438342,0.835,18.443798065185547,0.0
1762932599.0639231,0.835,18.54232406616211,4.908067803953388
1762932599.0838652,0.835,18.62125587463379,3.989568045352544
1762932599.1037703,0.835,18.62125587463379,0.0
1762932599.1236093,0.835,18.700136184692383,3.9857798997421505
1762932599.1436658,0.835,18.700136184692383,0.0
1762932599.1636,0.835,18.778688430786133,3.9500547381852362
1762932599.183839,0.835,18.778688430786133,0.0
1762932599.203586,0.835,18.85735321044922,3.9725671998039966
1762932599.2236621,0.835,18.936153411865234,3.9505239953620377
1762932599.2438297,0.835,18.936153411865234,0.0
1762932599.2635288,0.835,19.034507751464844,4.961095559276895
1762932599.2836585,0.835,19.034507751464844,0.0
1762932599.303555,0.835,19.113510131835938,3.968224638702463
1762932599.323621,0.835,19.19242286682129,3.957413219526244
1762932599.3438365,0.835,19.19242286682129,0.0
1762932599.3637674,0.835,19.2712459564209,3.9543203897180343
1762932599.3841739,0.835,19.2712459564209,0.0
1762932599.4036808,0.835,19.350034713745117,4.043873943712778
1762932599.4236116,0.835,19.428844451904297,3.968307521499964
1762932599.443576,0.835,19.428844451904297,0.0
1762932599.4637802,0.835,19.527212142944336,4.914538679758108
1762932599.483832,0.835,19.527212142944336,0.0
1762932599.5036018,0.835,19.605749130249023,3.983744001946981
1762932599.5235045,0.835,19.684377670288086,3.9594476167924033
1762932599.543665,0.835,19.684377670288086,0.0
1762932599.563745,0.835,19.762802124023438,3.930092709508303
1762932599.5841277,0.835,19.762802124023438,0.0
1762932599.603738,0.835,19.84133529663086,3.981954842685007
1762932599.6235893,0.835,19.920013427734375,3.981231453463097
1762932599.6438148,0.835,19.920013427734375,0.0
1762932599.6636443,0.835,20.018341064453125,4.955230845768323
1762932599.6837358,0.835,20.018341064453125,0.0
1762932599.7035942,0.835,20.09678077697754,3.948544921352442
1762932599.7235374,0.835,20.175302505493164,3.9539455305952713
1762932599.7437904,0.835,20.175302505493164,0.0
1762932599.7637696,0.835,20.253862380981445,3.9518196905101166
1762932599.7835934,0.835,20.253862380981445,0.0
1762932599.8033383,0.835,20.33255386352539,3.9590499638361916
1762932599.8233767,0.835,20.411163330078125,3.941699484854558
1762932599.843811,0.835,20.411163330078125,0.0
1762932599.8637047,0.835,20.50941276550293,4.903000889571893
1762932599.8833263,0.835,20.50941276550293,0.0
1762932599.9033055,0.835,20.588159561157227,3.945877477813589
1762932599.9235578,0.835,20.666872024536133,3.9318075463119935
1762932599.943654,0.835,20.666872024536133,0.0
